<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20240715,134700,107930,107930,107860,107890,152
20240715,134800,107860,107870,107810,107830,38
20240715,134900,107830,107830,107800,107800,20
20240715,135000,107790,107790,107670,107670,67
20240715,135100,107660,107770,107640,107770,200
20240715,135200,107780,107800,107760,107780,30
20240715,135300,107760,107770,107710,107710,32
20240715,135400,107730,107790,107710,107780,37
20240715,135500,107770,107770,107680,107690,58
20240715,135600,107690,107750,107690,107750,22
20240715,135700,107730,107730,107680,107690,42
20240715,135800,107690,107690,107590,107610,190
20240715,135900,107630,107660,107630,107660,16
20240715,140500,107640,107650,107590,107590,40
20240715,140600,107590,107630,107580,107620,57
20240715,140700,107620,107680,107610,107680,53
20240715,140800,107660,107670,107660,107670,17
20240715,140900,107680,107680,107650,107670,15
20240715,141000,107680,107680,107600,107610,55
20240715,141100,107620,107710,107600,107680,180
20240715,141200,107650,107690,107590,107600,68
20240715,141300,107600,107600,107500,107520,195
20240715,141400,107500,107570,107460,107550,131
20240715,141500,107540,107540,107320,107340,292
20240715,141600,107350,107440,107320,107420,269
20240715,141700,107410,107420,107340,107350,132
20240715,141800,107360,107390,107360,107380,39
20240715,141900,107380,107460,107380,107420,172
20240715,142000,107400,107410,107360,107400,77
20240715,142100,107370,107450,107370,107430,71
20240715,142200,107450,107490,107450,107470,49
20240715,142300,107480,107530,107470,107510,82
20240715,142400,107510,107510,107390,107390,68
20240715,142500,107380,107390,107330,107340,78
20240715,142600,107350,107390,107340,107380,41
20240715,142700,107380,107460,107380,107450,72
20240715,142800,107440,107460,107390,107390,100
20240715,142900,107390,107440,107390,107440,51
20240715,143000,107430,107440,107410,107430,30
20240715,143100,107430,107430,107420,107420,5
20240715,143200,107410,107410,107410,107410,4
20240715,143300,107410,107420,107390,107420,26
20240715,143400,107420,107420,107390,107400,9
20240715,143500,107410,107440,107400,107440,14
20240715,143600,107440,107440,107330,107360,116
20240715,143700,107370,107420,107370,107420,24
20240715,143800,107420,107420,107390,107390,14
20240715,143900,107400,107400,107350,107350,14
20240715,144000,107340,107340,107250,107290,286
20240715,144100,107290,107290,107250,107270,86
20240715,144200,107260,107270,107240,107240,55
20240715,144300,107230,107230,107110,107180,419
20240715,144400,107170,107300,107160,107300,312
20240715,144500,107290,107290,107180,107210,145
20240715,144600,107220,107240,107210,107240,10
20240715,144700,107230,107270,107230,107230,36
20240715,144800,107220,107220,107170,107190,47
20240715,144900,107180,107190,107140,107170,56
20240715,145000,107170,107170,107080,107090,197
20240715,145100,107090,107200,106940,106960,1131
20240715,145200,106960,106960,106920,106950,247
20240715,145300,106940,106960,106880,106920,337
20240715,145400,106920,106970,106900,106940,229
20240715,145500,106930,106940,106750,106840,780
20240715,145600,106820,106950,106820,106900,276
20240715,145700,106920,106980,106920,106980,90
20240715,145800,106980,106980,106920,106920,134
20240715,145900,106910,106920,106840,106840,65
20240715,150000,106850,106910,106790,106880,604
20240715,150100,106870,106870,106810,106810,49
20240715,150200,106810,106920,106810,106900,128
20240715,150300,106890,106930,106880,106880,87
20240715,150400,106890,106890,106640,106660,380
20240715,150500,106670,106710,106550,106590,575
20240715,150600,106580,106610,106550,106550,218
20240715,150700,106560,106660,106550,106610,235
20240715,150800,106600,106700,106580,106700,151
20240715,150900,106690,106780,106650,106750,159
20240715,151000,106760,106770,106630,106650,225
20240715,151100,106650,106650,106600,106650,110
20240715,151200,106620,106690,106600,106600,108
20240715,151300,106590,106630,106570,106600,25
20240715,151400,106580,106640,106560,106630,99
20240715,151500,106610,106610,106450,106460,606
20240715,151600,106450,106560,106450,106530,389
20240715,151700,106510,106510,106350,106440,294
20240715,151800,106440,106440,106410,106440,106
20240715,151900,106450,106520,106440,106480,53
20240715,152000,106460,106740,106450,106740,376
20240715,152100,106740,106790,106700,106700,230
20240715,152200,106700,106760,106680,106760,52
20240715,152300,106760,106950,106760,106950,256
20240715,152400,106920,107020,106920,106960,274
20240715,152500,106960,106980,106900,106900,81
20240715,152600,106900,106900,106780,106780,172
20240715,152700,106770,106930,106770,106890,104
20240715,152800,106890,106890,106810,106840,66
20240715,152900,106840,106840,106740,106780,117
20240715,153000,106790,106810,106690,106710,104
20240715,153100,106690,106690,106640,106670,97
20240715,153200,106660,106730,106620,106730,57
20240715,153300,106730,106760,106720,106740,57
20240715,153400,106740,106740,106530,106540,175
20240715,153500,106560,106690,106510,106560,205
20240715,153600,106560,106600,106520,106600,79
20240715,153700,106590,106650,106590,106600,48
20240715,153800,106580,106620,106580,106600,24
20240715,153900,106600,106600,106500,106500,61
20240715,154000,106500,106630,106480,106610,87
20240715,154100,106610,106630,106520,106520,42
20240715,154200,106520,106530,106410,106410,125
20240715,154300,106400,106400,106270,106280,464
20240715,154400,106290,106400,106260,106360,215
20240715,154500,106320,106350,106290,106350,91
20240715,154600,106330,106440,106300,106440,289
20240715,154700,106420,106470,106370,106460,93
20240715,154800,106470,106470,106290,106340,178
20240715,154900,106310,106380,106310,106330,44
20240715,155000,106360,106420,106350,106410,97
20240715,155100,106400,106580,106400,106540,259
20240715,155200,106520,106520,106430,106440,52
20240715,155300,106460,106530,106450,106500,28
20240715,155400,106470,106470,106420,106460,83
20240715,155500,106460,106530,106460,106490,75
20240715,155600,106470,106470,106410,106440,63
20240715,155700,106450,106460,106340,106360,76
20240715,155800,106380,106440,106370,106440,40
20240715,155900,106420,106420,106370,106390,39
20240715,160000,106350,106380,106320,106360,61
20240715,160100,106340,106380,106290,106330,175
20240715,160200,106330,106460,106310,106440,233
20240715,160300,106440,106490,106440,106470,57
20240715,160400,106470,106490,106410,106480,254
20240715,160500,106470,106570,106470,106520,148
20240715,160600,106550,106620,106550,106610,67
20240715,160700,106610,106620,106580,106590,33
20240715,160800,106580,106580,106480,106530,158
20240715,160900,106530,106550,106510,106540,46
20240715,161000,106530,106590,106510,106560,176
20240715,161100,106570,106710,106570,106680,404
20240715,161200,106670,106740,106630,106660,482
20240715,161300,106650,106810,106650,106790,230
20240715,161400,106780,106810,106740,106760,70
20240715,161500,106770,106890,106760,106880,455
20240715,161600,106880,106910,106840,106840,134
20240715,161700,106830,106830,106730,106810,71
20240715,161800,106810,106850,106760,106790,163
20240715,161900,106800,106870,106800,106870,70
20240715,162000,106850,106860,106850,106860,18
20240715,162100,106870,106920,106860,106900,93
20240715,162200,106880,106910,106850,106880,58
20240715,162300,106870,106980,106870,106940,207
20240715,162400,106950,106960,106870,106890,232
20240715,162500,106890,106890,106850,106860,59
20240715,162600,106850,106850,106780,106800,141
20240715,162700,106790,106790,106730,106730,31
20240715,162800,106730,106730,106650,106680,79
20240715,162900,106670,106680,106650,106670,30
20240715,163000,106690,106690,106620,106650,66
20240715,163100,106680,106710,106660,106670,54
20240715,163200,106670,106690,106610,106620,42
20240715,163300,106650,106650,106610,106610,11
20240715,163400,106610,106640,106550,106560,163
20240715,163500,106540,106560,106480,106540,199
20240715,163600,106520,106520,106420,106490,337
20240715,163700,106490,106530,106470,106510,54
20240715,163800,106470,106470,106420,106420,59
20240715,163900,106430,106450,106400,106450,209
20240715,164000,106430,106460,106370,106430,170
20240715,164100,106420,106420,106380,106420,25
20240715,164200,106390,106450,106390,106430,33
20240715,164300,106420,106450,106410,106430,5
20240715,164400,106460,106640,106460,106550,283
20240715,164500,106550,106600,106540,106600,53
20240715,164600,106600,106600,106470,106470,59
20240715,164700,106480,106480,106410,106440,69
20240715,164800,106410,106410,106300,106320,212
20240715,164900,106310,106340,106300,106330,32
20240715,165000,106310,106320,106300,106300,15
20240715,165100,106290,106290,106200,106260,351
20240715,165200,106260,106290,106180,106250,248
20240715,165300,106240,106300,106230,106270,78
20240715,165400,106260,106290,106250,106270,110
20240715,165500,106260,106320,106260,106280,84
20240715,165600,106270,106270,106230,106250,20
20240715,165700,106270,106270,106250,106250,3
20240715,165800,106250,106250,106100,106150,408
20240715,165900,106120,106120,106080,106090,169
20240715,170000,106090,106090,106030,106030,329
20240715,170100,106040,106070,106030,106040,104
20240715,170200,106040,106150,106040,106100,234
20240715,170300,106090,106130,106050,106080,206
20240715,170400,106080,106080,106030,106060,145
20240715,170500,106040,106110,106030,106110,178
20240715,170600,106100,106100,106000,106010,259
20240715,170700,106030,106050,105960,105960,463
20240715,170800,105980,106000,105750,105800,558
20240715,170900,105790,105800,105690,105710,421
20240715,171000,105700,105700,105630,105650,224
20240715,171100,105660,105760,105650,105740,410
20240715,171200,105700,105840,105700,105840,89
20240715,171300,105840,105960,105830,105870,332
20240715,171400,105870,105950,105860,105940,102
20240715,171500,105920,105920,105810,105810,95
20240715,171600,105800,105840,105780,105810,49
20240715,171700,105810,105890,105780,105870,84
20240715,171800,105870,105950,105870,105950,133
20240715,171900,105940,105970,105910,105930,72
20240715,172000,105920,106000,105910,105970,202
20240715,172100,105960,106050,105950,106020,91
20240715,172200,106010,106090,105950,105950,170
20240715,172300,105950,105980,105950,105980,26
20240715,172400,105960,106060,105950,106020,68
20240715,172500,106040,106130,106040,106120,66
20240715,172600,106120,106140,106080,106140,92
20240715,172700,106130,106130,106040,106040,183
20240715,172800,106050,106090,106010,106070,165
20240715,172900,106060,106100,106050,106100,35
20240715,173000,106080,106170,106070,106160,116
20240715,173100,106150,106300,106150,106270,123
20240715,173200,106260,106280,106190,106190,176
20240715,173300,106180,106240,106180,106230,71
20240715,173400,106200,106300,106190,106300,90
20240715,173500,106300,106310,106260,106300,183
20240715,173600,106260,106260,106150,106150,117
20240715,173700,106150,106150,106050,106100,332
20240715,173800,106100,106130,106100,106120,61
20240715,173900,106100,106100,106080,106080,27
20240715,174000,106070,106120,106070,106120,18
20240715,174100,106130,106170,106110,106110,68
20240715,174200,106120,106150,106110,106110,7
20240715,174300,106130,106130,106100,106100,12
20240715,174400,106090,106110,106090,106110,15
20240715,174500,106090,106120,106020,106020,128
20240715,174600,106020,106020,105900,105900,352
20240715,174700,105900,105940,105850,105890,126
20240715,174800,105880,105970,105870,105920,171
20240715,174900,105900,105960,105880,105930,74
20240715,175000,105920,105920,105870,105870,98
20240715,175100,105890,105930,105890,105920,48
20240715,175200,105930,105940,105910,105920,40
20240715,175300,105920,105960,105860,105960,125
20240715,175400,105970,105970,105860,105900,103
20240715,175500,105900,105910,105810,105820,174
20240715,175600,105810,105890,105790,105890,71
20240715,175700,105870,105880,105750,105750,92
20240715,175800,105760,105790,105630,105680,265
20240715,175900,105680,105780,105660,105780,116
20240715,180000,105780,105780,105560,105590,261
20240715,180100,105590,105650,105590,105640,90
20240715,180200,105610,105610,105510,105530,197
20240715,180300,105520,105530,105460,105480,329
20240715,180400,105500,105800,105470,105750,293
20240715,180500,105740,105950,105730,105940,338
20240715,180600,105930,105940,105820,105860,304
20240715,180700,105870,105900,105830,105880,44
20240715,180800,105870,106030,105850,106030,306
20240715,180900,106020,106160,106020,106130,135
20240715,181000,106120,106130,106000,106000,133
20240715,181100,106010,106090,105980,106090,71
20240715,181200,106060,106090,106020,106020,51
20240715,181300,106010,106010,105980,105980,23
20240715,181400,106010,106030,105980,105980,26
20240715,181500,106000,106010,105870,105870,181
20240715,181600,105860,105860,105590,105610,330
20240715,181700,105610,105730,105590,105620,300
20240715,181800,105610,105700,105560,105700,169
20240715,181900,105720,105740,105680,105690,36
20240715,182000,105690,105690,105550,105550,142
20240715,182100,105560,105670,105560,105580,259
20240715,182200,105570,105620,105510,105540,210
20240715,182300,105550,105760,105550,105720,249
20240715,182400,105700,105780,105670,105760,217
20240715,182500,105760,105760,105710,105720,72
20240715,182600,105730,105730,105550,105560,155
20240715,182700,105540,105580,105540,105560,27
20240715,182800,105560,105560,105530,105540,78
20240715,182900,105540,105550,105470,105480,129
20240715,183000,105480,105570,105430,105560,244
20240715,183100,105540,105540,105480,105520,67
20240715,183200,105510,105720,105510,105670,389
20240715,183300,105670,105700,105510,105690,302
20240715,183400,105680,105790,105610,105790,332
20240715,183500,105790,105800,105600,105600,294
20240715,183600,105580,105590,105580,105580,72
20240715,183700,105580,105590,105560,105590,73
20240715,183800,105570,105620,105570,105570,85
20240715,183900,105580,105650,105580,105580,53
20240715,184000,105630,105710,105630,105680,191
20240715,184100,105680,105710,105670,105710,87
20240715,184200,105720,105740,105710,105720,30
20240715,184300,105740,105740,105690,105690,34
20240715,184400,105690,105690,105690,105690,12
20240715,184500,105690,105690,105660,105660,61
20240715,184600,105660,105680,105660,105680,9
20240715,184700,105680,105680,105680,105680,3
20240715,184800,105700,105700,105680,105680,20
20240715,184900,105700,105740,105700,105740,95
20240715,190500,105690,105720,105540,105590,182
20240715,190600,105560,105780,105460,105770,387
20240715,190700,105780,105830,105600,105600,260
20240715,190800,105610,105610,105520,105550,88
20240715,190900,105520,105570,105420,105420,66
20240715,191000,105420,105440,105320,105410,139
20240715,191100,105380,105400,105320,105340,80
20240715,191200,105330,105420,105280,105420,222
20240715,191300,105440,105530,105400,105510,67
20240715,191400,105530,105660,105500,105540,203
20240715,191500,105540,105700,105530,105700,84
20240715,191600,105690,105750,105650,105750,79
20240715,191700,105750,105820,105740,105760,48
20240715,191800,105790,105820,105690,105700,119
20240715,191900,105700,105740,105690,105700,37
20240715,192000,105690,105720,105570,105570,75
20240715,192100,105550,105670,105550,105660,69
20240715,192200,105670,105670,105670,105670,3
20240715,192300,105620,105620,105600,105610,21
20240715,192400,105640,105650,105610,105610,39
20240715,192500,105620,105620,105610,105620,9
20240715,192600,105640,105640,105600,105600,6
20240715,192700,105600,105650,105600,105650,18
20240715,192800,105660,105660,105640,105640,7
20240715,192900,105640,105640,105590,105590,13
20240715,193000,105610,105680,105590,105680,45
20240715,193100,105680,105690,105640,105690,5
20240715,193200,105640,105750,105640,105740,49
20240715,193300,105750,105820,105740,105820,52
20240715,193400,105820,105850,105760,105820,74
20240715,193500,105830,105830,105800,105810,6
20240715,193600,105810,105860,105810,105860,28
